ID_Commune,Annee,Population_Totale,Pct_Jeunes,Pct_Seniors,Pct_Sans_Activite,Pct_Etrangere,Taille_Commune
07326,2021,113,15.04,38.05,42.48,2.65,1
07326,2017,115,13.91,38.26,34.78,1.74,1
07327,2021,416,18.27,29.57,39.66,5.53,1
07327,2017,414,19.81,28.74,33.82,6.28,1
07328,2021,612,19.93,26.31,33.82,8.5,2
07328,2017,544,19.67,27.02,42.46,9.56,2
07329,2021,417,12.47,31.65,50.84,7.19,1
07329,2017,436,13.07,30.73,50.0,7.11,1
07330,2021,2443,18.99,32.91,45.76,7.12,3
07330,2017,2382,19.23,32.79,45.59,7.09,3
07331,2021,3485,15.15,36.1,52.2,5.28,3
07331,2017,3582,15.91,34.06,48.86,4.24,3
07332,2021,435,21.84,21.15,27.82,6.21,1
07332,2017,466,23.82,19.74,26.82,6.22,1
07333,2021,959,25.96,20.23,31.91,1.88,2
07333,2017,936,26.39,19.87,31.52,1.92,2
07334,2021,2659,17.34,35.24,49.23,7.56,3
07334,2017,2672,17.74,34.77,48.88,7.63,3
07335,2021,213,13.62,34.74,37.09,6.1,1
07335,2017,205,16.59,23.9,31.71,5.85,1
07336,2021,223,13.45,36.77,52.47,2.24,1
07336,2017,232,14.22,36.21,51.29,2.16,1
07337,2021,2648,25.79,19.79,37.12,2.61,3
07337,2017,2647,28.9,17.04,31.13,2.3,3
07338,2021,1977,21.6,29.34,43.65,2.63,2
07338,2017,1958,21.04,26.81,43.0,2.55,2
07339,2021,2028,23.92,20.46,32.1,3.85,3
07339,2017,1928,25.26,19.5,31.17,3.79,2
07340,2021,1506,19.26,27.29,44.29,4.38,2
07340,2017,1527,20.1,26.52,43.22,4.45,2
07341,2021,3029,20.9,30.08,44.7,5.12,3
07341,2017,2944,21.4,27.11,44.02,5.37,3
07342,2021,1182,21.74,25.13,37.06,1.69,2
07342,2017,1171,22.37,24.59,36.29,1.71,2
07343,2021,1397,24.55,20.69,32.93,2.43,2
07343,2017,1371,24.73,19.11,28.81,2.41,2
07344,2021,503,27.04,17.5,20.08,1.79,2
07344,2017,453,27.37,17.22,19.87,1.77,1
07345,2021,938,22.81,19.94,31.02,2.45,2
07345,2017,939,26.73,17.25,35.68,1.7,2
07346,2021,3674,20.44,26.57,37.21,5.91,3
07346,2017,3730,22.95,22.33,37.86,5.68,3
07347,2021,619,24.39,21.0,32.96,2.42,2
07347,2017,610,24.1,23.11,42.79,1.8,2
07348,2021,1058,20.7,22.02,37.15,5.67,2
07348,2017,1087,24.84,19.69,35.23,5.06,2
07349,2021,4791,20.18,27.8,42.62,9.0,3
07349,2017,4987,20.99,27.09,41.97,9.1,3
08001,2021,492,17.07,25.61,41.87,0.81,1
08001,2017,446,17.49,25.11,41.48,0.9,1
08003,2021,1659,23.27,24.05,32.67,2.71,2
08003,2017,1634,21.97,24.11,39.47,2.51,2
08004,2021,246,27.64,17.07,28.46,1.63,1
08004,2017,220,27.27,15.45,31.82,1.82,1
08005,2021,160,35.62,15.62,38.12,69.38,1
08005,2017,150,35.33,16.0,38.0,67.33,1
08006,2021,262,27.86,15.27,35.11,1.15,1
08006,2017,245,31.02,13.06,38.78,2.04,1
08008,2021,760,27.76,14.74,28.03,1.05,2
08008,2017,725,28.0,14.9,32.41,0.97,2
08010,2021,135,25.19,21.48,41.48,1.48,1
08010,2017,134,26.12,17.16,22.39,0.75,1
08011,2021,213,22.54,24.88,37.09,6.57,1
08011,2017,217,25.81,17.05,41.01,5.99,1
08013,2021,387,24.55,23.0,43.41,1.55,1
08013,2017,392,23.21,19.64,28.57,2.81,1
08014,2021,134,27.61,12.69,20.15,0.75,1
08014,2017,141,31.91,11.35,28.37,1.42,1
08015,2021,100,20.0,25.0,45.0,6.0,1
08015,2017,99,14.14,28.28,45.45,4.04,1
08016,2021,209,22.49,25.84,26.79,53.11,1
08016,2017,207,22.22,26.09,26.57,48.79,1
08017,2021,119,22.69,27.73,21.01,3.36,1
08017,2017,117,23.08,27.35,21.37,3.42,1
08018,2021,77,23.38,28.57,79.22,5.19,1
08018,2017,68,17.65,26.47,41.18,2.94,1
08019,2021,56,28.57,21.43,26.79,100.0,1
08019,2017,61,36.07,19.67,16.39,100.0,1
08020,2021,59,27.12,23.73,16.95,100.0,1
08020,2017,63,30.16,14.29,23.81,100.0,1
08021,2021,152,21.05,17.76,26.32,94.74,1
08021,2017,157,28.03,8.28,19.11,64.33,1
08022,2021,331,21.75,21.75,30.21,3.93,1
08022,2017,324,23.46,17.59,26.23,3.7,1
08023,2021,64,20.31,26.56,31.25,1.56,1
08023,2017,66,21.21,22.73,53.03,3.03,1
08024,2021,1078,24.95,22.26,33.21,1.58,2
08024,2017,1116,26.34,20.07,34.32,2.24,2
08025,2021,1106,21.7,24.68,42.95,1.45,2
08025,2017,1128,23.05,23.14,43.09,1.42,2
08026,2021,306,26.47,18.63,39.22,1.31,1
08026,2017,315,23.81,18.1,39.37,0.63,1
08027,2021,96,18.75,19.79,31.25,100.0,1
08027,2017,100,20.0,20.0,35.0,100.0,1
08028,2021,982,25.05,19.04,40.22,16.19,2
08028,2017,910,25.05,19.01,40.22,16.15,2
08029,2021,83,19.28,24.1,37.35,36.14,1
08029,2017,86,13.95,24.42,40.7,31.4,1
08030,2021,58,22.41,34.48,43.1,3.45,1
08030,2017,60,21.67,35.0,43.33,3.33,1
08031,2021,40,17.5,35.0,60.0,100.0,1
08031,2017,48,16.67,35.42,58.33,100.0,1
08032,2021,225,35.56,11.11,11.11,64.0,1
08032,2017,215,29.3,12.09,23.26,62.79,1
08033,2021,92,22.83,25.0,38.04,3.26,1
08033,2017,90,18.89,23.33,50.0,3.33,1
08034,2021,334,19.76,23.95,35.03,3.29,1
08034,2017,342,20.76,22.81,33.63,3.22,1
08035,2021,53,24.53,22.64,47.17,1.89,1
08035,2017,69,28.99,17.39,23.19,4.35,1
08036,2021,101,10.89,51.49,73.27,100.0,1
08036,2017,117,16.24,40.17,63.25,3.42,1
08037,2021,896,26.23,18.3,42.75,3.68,2
08037,2017,877,26.34,18.24,42.76,3.65,2
08038,2021,350,32.57,17.14,30.0,31.71,1
08038,2017,313,31.63,17.89,30.99,32.27,1
08039,2021,496,24.19,17.34,28.63,2.02,1
08039,2017,466,24.46,13.95,23.82,3.22,1
08040,2021,870,26.09,20.34,38.05,4.25,2
08040,2017,897,26.87,15.27,31.44,2.9,2
08041,2021,206,21.84,20.39,31.07,0.97,1
08041,2017,207,27.54,16.91,33.82,65.22,1
08043,2021,1612,21.59,25.68,42.56,4.16,2
08043,2017,1618,21.69,21.76,42.95,3.65,2
08044,2021,159,30.82,13.84,17.61,3.14,1
08044,2017,152,32.24,11.84,29.61,5.26,1
08045,2021,250,16.0,27.2,35.6,1.2,1
08045,2017,289,23.53,17.3,30.8,4.5,1
08046,2021,162,25.93,17.28,18.52,68.52,1
08046,2017,157,26.11,20.38,35.03,0.64,1
08047,2021,109,21.1,22.02,33.03,100.0,1
08047,2017,101,20.79,21.78,33.66,100.0,1
08048,2021,397,23.17,24.69,39.04,1.26,1
08048,2017,415,24.58,21.45,37.11,1.69,1
08049,2021,124,24.19,26.61,21.77,1.61,1
08049,2017,125,24.0,20.8,24.0,2.4,1
08052,2021,70,14.29,38.57,27.14,4.29,1
08052,2017,99,21.21,21.21,20.2,6.06,1
08053,2021,2365,25.92,22.24,40.89,2.28,3
08053,2017,2394,26.27,19.76,43.86,2.97,3
08055,2021,425,25.18,20.24,32.94,0.94,1
08055,2017,430,25.35,20.0,32.56,0.93,1
08056,2021,41,26.83,24.39,46.34,100.0,1
08056,2017,48,27.08,25.0,43.75,100.0,1
08057,2021,243,25.51,16.46,34.98,2.06,1
08057,2017,272,27.21,13.6,42.65,0.74,1
08058,2021,221,24.43,20.36,29.41,2.71,1
08058,2017,222,24.32,20.27,29.28,2.7,1
08059,2021,27,7.41,29.63,100.0,7.41,1
08059,2017,33,9.09,18.18,100.0,6.06,1
08060,2021,300,34.0,15.67,22.67,1.0,1
08060,2017,285,34.04,15.79,22.81,1.05,1
08061,2021,37,27.03,24.32,100.0,100.0,1
08061,2017,40,27.5,22.5,100.0,100.0,1
08062,2021,126,19.05,25.4,35.71,100.0,1
08062,2017,127,18.9,25.2,35.43,100.0,1
08063,2021,134,20.15,27.61,33.58,1.49,1
08063,2017,141,19.15,23.4,45.39,1.42,1
08064,2021,312,26.6,21.79,37.18,1.6,1
08064,2017,307,24.76,19.54,24.76,1.63,1
08065,2021,46,17.39,28.26,21.74,100.0,1
08065,2017,49,18.37,28.57,20.41,100.0,1
08066,2021,67,26.87,13.43,100.0,100.0,1
08066,2017,68,27.94,17.65,29.41,1.47,1
08067,2021,1097,23.52,24.98,42.57,5.47,2
08067,2017,1190,24.37,24.2,41.93,5.46,2
08069,2021,140,16.43,35.71,57.86,7.14,1
08069,2017,151,16.56,35.1,58.28,6.62,1
08070,2021,383,26.37,12.53,16.97,0.52,1
08070,2017,344,25.29,13.37,17.44,0.58,1
08071,2021,133,24.06,26.32,34.59,4.51,1
08071,2017,139,26.62,21.58,17.99,2.16,1
08073,2021,94,19.15,25.53,42.55,6.38,1
08073,2017,103,22.33,19.42,48.54,4.85,1
08074,2021,57,14.04,35.09,43.86,3.51,1
08074,2017,53,15.09,33.96,100.0,5.66,1
08075,2021,144,18.75,26.39,28.47,2.08,1
08075,2017,138,21.74,23.19,39.86,2.17,1
08076,2021,976,22.23,19.26,29.82,2.66,2
08076,2017,958,24.01,16.7,42.28,2.71,2
08077,2021,53,18.87,20.75,100.0,1.89,1
08077,2017,52,19.23,21.15,100.0,1.92,1
08078,2021,837,26.05,16.61,33.21,6.33,2
08078,2017,862,27.96,15.43,28.65,5.34,2
08080,2021,122,31.97,18.85,55.74,100.0,1
08080,2017,121,30.58,17.36,34.71,83.47,1
08081,2021,5006,24.79,20.58,42.69,4.97,3
08081,2017,5100,25.49,20.02,42.2,4.96,3
08082,2021,78,21.79,28.21,33.33,100.0,1
08082,2017,76,21.05,19.74,26.32,100.0,1
08083,2021,363,25.07,18.46,32.78,0.55,1
08083,2017,367,24.8,17.71,38.42,1.91,1
08084,2021,275,34.91,9.45,24.36,40.36,1
08084,2017,258,31.78,13.57,19.38,39.15,1
08085,2021,225,26.22,17.78,28.89,2.67,1
08085,2017,217,23.04,21.66,32.72,1.84,1
08086,2021,88,18.18,27.27,36.36,100.0,1
08086,2017,98,18.37,27.55,36.73,100.0,1
08087,2021,135,11.85,28.15,46.67,43.7,1
08087,2017,148,20.27,17.57,33.11,38.51,1
08088,2021,135,28.89,20.0,45.93,100.0,1
08088,2017,134,26.87,17.16,29.85,1.49,1
08089,2021,380,26.32,18.95,37.37,2.37,1
08089,2017,348,25.57,19.54,37.64,2.3,1
08090,2021,2810,22.78,24.13,38.86,7.26,3
08090,2017,2885,22.95,24.75,40.55,6.34,3
08092,2021,188,22.34,21.28,26.6,0.53,1
08092,2017,189,22.22,21.16,26.46,0.53,1
08094,2021,55,29.09,23.64,100.0,1.82,1
08094,2017,58,22.41,27.59,86.21,100.0,1
08095,2021,175,29.71,20.0,33.14,1.71,1
08095,2017,184,29.89,19.57,32.61,1.63,1
08096,2021,718,24.09,14.9,26.18,2.23,2
08096,2017,669,24.22,14.8,26.01,2.24,2
08097,2021,430,20.0,26.74,36.05,25.81,1
08097,2017,447,21.92,25.06,39.15,22.6,1
08098,2021,54,11.11,46.3,83.33,100.0,1
08098,2017,59,11.86,45.76,83.05,100.0,1
08099,2021,122,26.23,10.66,100.0,90.98,1
08099,2017,122,26.23,10.66,100.0,82.79,1
08100,2021,72,26.39,22.22,34.72,1.39,1
08100,2017,71,26.76,19.72,33.8,100.0,1
08101,2021,165,25.45,24.85,50.91,13.33,1
08101,2017,178,25.84,25.28,51.12,12.92,1
08102,2021,85,15.29,27.06,45.88,100.0,1
08102,2017,101,27.72,16.83,36.63,100.0,1
08103,2021,220,23.18,19.55,22.73,0.91,1
08103,2017,225,22.22,13.78,20.89,1.78,1
08104,2021,59,25.42,18.64,100.0,100.0,1
08104,2017,55,23.64,21.82,36.36,1.82,1
08105,2021,46397,23.04,22.67,43.15,10.09,4
08105,2017,46428,22.78,21.94,43.03,9.43,4
08106,2021,71,21.13,28.17,42.25,11.27,1
08106,2017,77,14.29,19.48,74.03,12.99,1
08107,2021,1308,24.08,23.09,41.82,1.07,2
08107,2017,1367,25.53,21.73,40.53,1.02,2
08109,2021,137,18.98,36.5,56.93,6.57,1
08109,2017,146,19.18,36.3,56.85,6.16,1
08110,2021,170,22.94,21.18,38.82,65.29,1
08110,2017,160,18.12,21.25,46.88,63.12,1
08111,2021,774,29.72,11.89,25.71,0.9,2
08111,2017,794,31.36,8.69,19.27,1.64,2
08113,2021,509,27.5,21.22,34.97,2.16,2
08113,2017,485,26.6,21.86,35.67,2.27,1
08115,2021,523,19.12,21.8,33.84,0.19,2
08115,2017,578,25.26,17.65,36.85,0.69,2
08116,2021,1022,22.99,26.32,44.52,1.66,2
08116,2017,1041,23.54,25.74,43.9,1.63,2
08117,2021,161,29.19,20.5,47.2,1.86,1
08117,2017,169,28.99,20.71,47.34,1.78,1
08119,2021,466,28.11,15.88,24.89,1.07,1
08119,2017,430,27.44,16.28,25.35,1.16,1
08120,2021,45,13.33,35.56,100.0,100.0,1
08120,2017,45,13.33,40.0,33.33,100.0,1
08121,2021,133,22.56,13.53,29.32,3.01,1
08121,2017,143,22.38,13.99,28.67,2.8,1
08122,2021,758,22.16,21.24,38.92,12.01,2
08122,2017,745,22.15,21.34,38.93,11.95,2
08123,2021,67,23.88,19.4,34.33,100.0,1
08123,2017,75,24.0,20.0,34.67,100.0,1
08124,2021,343,21.87,19.24,35.28,1.17,1
08124,2017,348,22.13,19.25,34.77,1.15,1
08125,2021,414,25.36,18.12,20.05,2.42,1
08125,2017,377,24.4,18.83,20.42,2.39,1
08126,2021,221,28.05,19.91,43.44,2.26,1
08126,2017,217,29.49,16.13,41.47,1.84,1
08128,2021,64,10.94,18.75,39.06,3.12,1
08128,2017,67,17.91,26.87,44.78,100.0,1
08130,2021,84,28.57,22.62,100.0,100.0,1
08130,2017,80,25.0,18.75,100.0,100.0,1
08131,2021,67,14.93,35.82,46.27,2.99,1
08131,2017,63,15.87,36.51,47.62,3.17,1
08132,2021,192,29.17,11.46,18.23,57.81,1
08132,2017,193,29.02,11.4,18.13,52.33,1
08133,2021,521,27.26,16.31,28.02,1.15,2
08133,2017,505,27.72,16.04,27.72,1.19,2
08134,2021,74,16.22,36.49,51.35,100.0,1
08134,2017,83,16.87,36.14,50.6,100.0,1
08135,2021,154,25.97,26.62,29.87,1.3,1
08135,2017,149,26.17,26.85,30.2,1.34,1
08136,2021,357,26.33,15.41,29.97,1.4,1
08136,2017,349,26.07,15.47,30.09,1.43,1
08137,2021,438,20.55,23.97,28.08,2.28,1
08137,2017,447,23.04,22.82,27.74,2.01,1
08138,2021,251,25.5,18.73,31.08,11.95,1
08138,2017,254,31.1,15.35,39.37,11.02,1
08139,2021,1044,21.93,20.98,38.89,5.75,2
08139,2017,1041,22.0,20.94,38.9,5.76,2
08140,2021,1057,22.52,19.68,38.22,1.61,2
08140,2017,1087,24.56,17.57,40.48,1.2,2
08141,2021,185,23.78,21.62,37.3,60.0,1
08141,2017,181,23.76,23.2,45.3,55.8,1
08142,2021,1989,20.46,23.88,40.52,2.01,2
08142,2017,2087,21.32,23.05,39.67,1.96,3
08143,2021,73,24.66,30.14,27.4,100.0,1
08143,2017,76,25.0,30.26,27.63,100.0,1
08144,2021,103,34.95,10.68,43.69,100.0,1
08144,2017,100,34.0,12.0,44.0,100.0,1
08145,2021,2166,27.52,15.93,30.15,2.31,3
08145,2017,2167,28.52,15.46,32.76,1.94,3
08146,2021,90,18.89,17.78,33.33,100.0,1
08146,2017,103,23.3,16.5,48.54,100.0,1
08147,2021,76,32.89,15.79,100.0,100.0,1
08147,2017,84,33.33,10.71,17.86,100.0,1
08148,2021,266,30.83,6.39,15.41,0.75,1
08148,2017,275,34.55,7.27,9.09,1.09,1
08149,2021,138,21.74,20.29,34.78,3.62,1
08149,2017,137,25.55,21.9,43.8,3.65,1
08150,2021,167,19.16,24.55,38.32,3.59,1
08150,2017,176,19.32,24.43,38.64,3.41,1
08151,2021,294,23.13,19.39,32.65,3.4,1
08151,2017,324,25.31,16.98,22.84,2.47,1
08153,2021,344,26.16,17.73,38.95,6.98,1
08153,2017,349,25.79,14.04,31.52,6.59,1
08154,2021,83,22.89,16.87,100.0,7.23,1
08154,2017,74,22.97,17.57,100.0,6.76,1
08155,2021,98,21.43,16.33,15.31,1.02,1
08155,2017,103,28.16,14.56,48.54,0.97,1
08156,2021,482,25.31,17.84,29.25,6.85,1
08156,2017,516,29.46,14.15,26.16,9.11,2
08158,2021,281,19.57,24.91,41.99,3.2,1
08158,2017,291,21.65,16.49,45.7,3.44,1
08159,2021,110,23.64,28.18,100.0,0.91,1
08159,2017,114,23.68,28.07,100.0,0.88,1
08160,2021,190,21.05,19.47,15.79,3.16,1
08160,2017,190,21.05,19.47,15.79,3.16,1
08161,2021,35,31.43,20.0,57.14,100.0,1
08161,2017,42,38.1,16.67,35.71,100.0,1
08162,2021,344,20.06,20.64,30.52,0.87,1
08162,2017,342,20.76,19.88,29.82,0.88,1
08163,2021,259,26.25,17.76,32.05,0.39,1
08163,2017,251,27.09,17.13,31.47,0.4,1
08164,2021,341,21.11,29.33,36.66,32.55,1
08164,2017,331,20.54,29.91,37.46,30.51,1
08165,2021,61,29.51,16.39,100.0,100.0,1
08165,2017,57,22.81,17.54,100.0,100.0,1
08166,2021,247,21.46,23.08,34.01,13.36,1
08166,2017,265,30.94,18.11,37.74,9.81,1
08167,2021,72,25.0,25.0,34.72,1.39,1
08167,2017,83,24.1,25.3,33.73,1.2,1
08168,2021,176,21.02,27.84,51.7,5.68,1
08168,2017,172,21.51,27.33,51.74,5.81,1
08169,2021,93,16.13,33.33,100.0,100.0,1
08169,2017,121,23.97,23.97,55.37,83.47,1
08170,2021,222,26.58,16.22,29.28,2.7,1
08170,2017,202,26.73,14.36,28.71,2.97,1
08171,2021,93,20.43,15.05,46.24,2.15,1
08171,2017,97,20.62,14.43,46.39,2.06,1
08172,2021,166,31.33,15.66,42.17,5.42,1
08172,2017,185,35.14,14.05,35.14,4.86,1
08173,2021,1695,23.01,19.29,31.27,2.12,2
08173,2017,1723,24.49,15.44,27.86,1.8,2
08174,2021,2285,21.71,25.3,44.99,3.72,3
08174,2017,2349,20.95,24.61,43.42,4.0,3
08175,2021,252,19.84,18.65,30.95,19.84,1
08175,2017,204,19.12,19.12,31.86,20.1,1
08176,2021,58,27.59,17.24,100.0,3.45,1
08176,2017,54,18.52,20.37,27.78,100.0,1
08178,2021,178,25.84,30.9,39.33,1.12,1
08178,2017,189,24.87,28.57,55.56,1.06,1
08179,2021,589,23.94,21.9,36.5,3.57,2
08179,2017,609,22.66,16.58,28.74,2.46,2
08180,2021,1657,21.79,21.0,35.79,3.86,2
08180,2017,1685,24.63,15.85,34.6,3.62,2
08182,2021,59,20.34,25.42,57.63,3.39,1
08182,2017,58,20.69,31.03,43.1,3.45,1
08183,2021,1037,24.01,17.55,34.52,16.68,2
08183,2017,1038,24.95,18.5,29.09,17.53,2
08184,2021,85,23.53,21.18,30.59,5.88,1
08184,2017,82,23.17,20.73,30.49,6.1,1
08185,2021,3151,18.85,28.4,45.76,15.42,3
08185,2017,3481,20.77,24.85,45.68,15.57,3
08186,2021,51,23.53,7.84,100.0,100.0,1
08186,2017,48,25.0,8.33,100.0,100.0,1
08187,2021,316,20.89,20.89,39.56,1.27,1
08187,2017,313,22.04,19.81,38.66,1.28,1
08188,2021,980,18.57,25.51,40.82,2.55,2
08188,2017,1057,21.85,19.77,47.02,3.22,2
08189,2021,161,29.81,19.25,100.0,1.24,1
08189,2017,153,26.8,11.76,42.48,1.31,1
08190,2021,6347,23.02,20.89,40.21,18.37,3
08190,2017,6749,23.62,17.9,34.72,17.17,3
08191,2021,1056,24.72,20.27,33.24,2.75,2
08191,2017,1043,25.6,16.4,31.16,2.78,2
08192,2021,91,26.37,25.27,37.36,2.2,1
08192,2017,86,19.77,25.58,63.95,1.16,1
08193,2021,266,29.32,15.04,19.55,1.5,1
08193,2017,272,30.88,17.28,20.22,1.1,1
08194,2021,826,15.74,34.99,48.67,3.51,2
08194,2017,884,16.86,34.05,48.19,3.39,2
08195,2021,322,24.22,17.39,20.19,34.47,1
08195,2017,326,26.07,15.03,29.14,0.92,1
08196,2021,94,21.28,20.21,44.68,1.06,1
08196,2017,97,28.87,21.65,37.11,100.0,1
08197,2021,37,21.62,45.95,100.0,100.0,1
08197,2017,39,12.82,53.85,100.0,100.0,1
08198,2021,508,16.54,28.74,45.08,1.77,2
08198,2017,540,18.52,27.41,44.81,1.67,2
08199,2021,778,24.94,19.79,34.96,2.06,2
08199,2017,795,27.67,15.97,32.08,2.14,2
08200,2021,181,25.41,20.44,37.57,0.55,1
08200,2017,184,25.54,20.65,38.04,0.54,1
08201,2021,103,28.16,9.71,34.95,4.85,1
08201,2017,99,28.28,10.1,35.35,5.05,1
08202,2021,509,19.25,22.2,39.49,22.0,2
08202,2017,526,21.48,15.59,36.31,19.01,2
08203,2021,271,19.93,19.93,28.04,2.95,1
08203,2017,302,21.85,18.54,26.82,2.98,1
08204,2021,76,15.79,21.05,38.16,2.63,1
08204,2017,90,16.67,22.22,38.89,1.11,1
08205,2021,69,34.78,11.59,43.48,1.45,1
08205,2017,80,38.75,10.0,100.0,100.0,1
08206,2021,364,25.55,21.15,34.07,1.37,1
08206,2017,372,27.69,16.94,31.99,27.15,1
08207,2021,227,22.91,19.38,39.65,14.98,1
08207,2017,238,24.37,21.85,39.08,11.76,1
08208,2021,132,16.67,40.15,65.91,84.09,1
08208,2017,141,17.02,40.43,65.96,71.63,1
08209,2021,451,24.83,17.52,26.39,0.89,1
08209,2017,465,24.09,13.55,23.66,1.29,1
08210,2021,112,22.32,28.57,35.71,0.89,1
08210,2017,113,24.78,28.32,53.1,0.88,1
08211,2021,713,21.32,26.09,40.25,3.37,2
08211,2017,731,21.48,21.75,40.36,1.23,2
08212,2021,503,26.44,20.28,29.22,1.19,2
08212,2017,507,26.82,19.92,28.8,1.18,2
08214,2021,471,21.87,22.29,34.82,14.23,1
08214,2017,484,22.73,18.39,30.99,13.02,1
08215,2021,45,20.0,26.67,100.0,6.67,1
08215,2017,40,17.5,32.5,50.0,10.0,1
08216,2021,322,23.29,18.01,36.65,0.93,1
08216,2017,305,26.23,16.72,42.62,0.33,1
08217,2021,87,24.14,24.14,100.0,6.9,1
08217,2017,91,26.37,20.88,29.67,100.0,1
08218,2021,1318,19.8,25.87,45.9,12.52,2
08218,2017,1482,21.59,23.01,51.15,11.88,2
08219,2021,122,20.49,20.49,33.61,3.28,1
08219,2017,108,20.37,20.37,34.26,3.7,1
08220,2021,329,31.0,13.68,24.01,0.91,1
08220,2017,327,29.97,14.07,33.64,1.22,1
08222,2021,1819,21.83,22.43,38.26,7.2,2
08222,2017,1885,22.49,18.51,36.02,7.43,2
08223,2021,123,17.07,27.64,44.72,26.83,1
08223,2017,121,26.45,15.7,49.59,19.01,1
08225,2021,209,28.23,14.35,19.62,0.96,1
08225,2017,199,28.14,14.07,19.6,1.01,1
08226,2021,165,28.48,29.7,49.7,12.12,1
08226,2017,195,28.21,29.23,50.26,12.31,1
08228,2021,156,20.51,10.9,32.69,1.28,1
08228,2017,194,20.62,10.82,32.99,1.03,1
08229,2021,137,19.71,19.71,29.93,3.65,1
08229,2017,133,21.8,24.06,45.11,75.94,1
08230,2021,395,31.65,13.67,21.52,3.04,1
08230,2017,374,31.02,14.17,21.66,3.21,1
08232,2021,415,22.41,20.48,32.05,3.37,1
08232,2017,411,22.38,16.06,41.61,3.41,1
08233,2021,44,13.64,29.55,100.0,2.27,1
08233,2017,49,26.53,14.29,61.22,2.04,1
08234,2021,125,32.0,14.4,25.6,0.8,1
08234,2017,99,21.21,11.11,20.2,100.0,1
08235,2021,391,18.93,19.69,41.69,0.77,1
08235,2017,384,19.53,19.27,32.55,1.04,1
08236,2021,302,29.14,14.57,33.44,0.66,1
08236,2017,285,28.77,14.74,33.68,0.7,1
08237,2021,637,20.88,21.98,32.34,1.41,2
08237,2017,678,23.16,20.35,37.91,1.33,2
08238,2021,93,19.35,22.58,33.33,3.23,1
08238,2017,98,25.51,25.51,100.0,2.04,1
08239,2021,1239,28.57,16.06,32.12,1.37,2
08239,2017,1226,29.85,14.44,26.92,1.55,2
08240,2021,165,22.42,13.94,32.12,3.64,1
08240,2017,175,25.14,15.43,25.14,57.71,1
08242,2021,416,17.07,30.53,53.85,5.53,1
08242,2017,449,18.49,29.18,52.56,5.35,1
08243,2021,163,13.5,27.61,57.67,68.1,1
08243,2017,169,13.61,27.81,57.99,59.76,1
08244,2021,75,26.67,24.0,28.0,5.33,1
08244,2017,72,26.39,23.61,27.78,5.56,1
08245,2021,31,9.68,48.39,64.52,100.0,1
08245,2017,33,9.09,48.48,63.64,100.0,1
08246,2021,70,8.57,45.71,100.0,100.0,1
08246,2017,79,7.59,45.57,100.0,100.0,1
08247,2021,132,18.18,24.24,47.73,24.24,1
08247,2017,131,22.14,16.79,34.35,21.37,1
08248,2021,683,30.16,16.4,27.96,0.88,2
08248,2017,699,30.47,16.17,27.61,0.86,2
08249,2021,235,23.4,22.98,30.21,2.13,1
08249,2017,243,22.63,21.4,41.15,2.06,1
08250,2021,189,30.16,21.16,29.1,76.19,1
08250,2017,189,28.04,19.58,37.57,71.43,1
08251,2021,69,20.29,11.59,100.0,1.45,1
08251,2017,78,28.21,14.1,100.0,100.0,1
08252,2021,111,23.42,22.52,45.05,100.0,1
08252,2017,129,27.13,22.48,33.33,78.29,1
08254,2021,607,25.7,30.15,45.14,1.48,2
08254,2017,605,25.95,30.08,43.8,1.49,2
08255,2021,221,31.22,13.57,42.08,8.6,1
08255,2017,250,31.2,13.2,42.4,8.4,1
08256,2021,87,19.54,34.48,59.77,100.0,1
08256,2017,88,17.05,38.64,45.45,100.0,1
08257,2021,153,21.57,20.92,28.76,3.27,1
08257,2017,168,21.43,20.83,28.57,2.98,1
08259,2021,69,15.94,34.78,39.13,100.0,1
08259,2017,73,21.92,30.14,34.25,100.0,1
08260,2021,618,27.83,12.62,26.7,1.78,2
08260,2017,648,30.4,11.42,26.7,1.85,2
08262,2021,574,26.48,17.07,31.18,1.57,2
08262,2017,580,27.76,17.24,31.9,0.86,2
08263,2021,1106,21.61,21.61,40.6,2.08,2
08263,2017,1142,22.5,20.84,39.84,2.1,2
08264,2021,503,30.82,16.7,30.62,0.8,2
08264,2017,505,31.49,16.63,23.76,1.19,2
08268,2021,70,22.86,25.71,28.57,2.86,1
08268,2017,69,23.19,24.64,28.99,2.9,1
08269,2021,78,35.9,11.54,25.64,10.26,1
08269,2017,82,35.37,10.98,25.61,9.76,1
08271,2021,103,21.36,22.33,33.98,100.0,1
08271,2017,100,17.0,30.0,75.0,100.0,1
08272,2021,55,23.64,25.45,100.0,100.0,1
08272,2017,61,22.95,24.59,100.0,100.0,1
08273,2021,76,18.42,26.32,27.63,1.32,1
08273,2017,62,17.74,25.81,27.42,1.61,1
08274,2021,92,11.96,39.13,61.96,4.35,1
08274,2017,100,16.0,40.0,60.0,4.0,1
08275,2021,211,31.28,14.22,22.27,40.28,1
08275,2017,192,31.25,14.58,22.4,40.1,1
08276,2021,718,22.01,19.36,45.96,9.61,2
08276,2017,770,26.1,14.94,29.87,8.05,2
08277,2021,127,32.28,15.75,22.83,100.0,1
08277,2017,140,32.14,15.71,22.86,96.43,1
08278,2021,77,12.99,36.36,70.13,3.9,1
08278,2017,84,23.81,25.0,47.62,2.38,1
